Date,TMax,TMin,TAvg,TDep,HDD,CDD,Precip,station
2017-12-22,51,27,39.0,-7.3,26,0,0.00,5.0
2017-12-23,56,34,45.0,-1.3,20,0,0.00,5.0
2017-12-24,54,40,47.0,0.8,18,0,0.00,5.0
2017-12-25,61,38,49.5,3.3,15,0,0.00,5.0
2017-12-26,64,33,48.5,2.3,16,0,0.00,5.0
2017-12-27,63,31,47.0,0.8,18,0,0.00,5.0
2017-12-28,63,34,48.5,2.3,16,0,0.00,5.0
2017-12-29,62,35,48.5,2.3,16,0,0.00,5.0
2017-12-30,62,34,48.0,1.8,17,0,0.00,5.0
2017-12-31,61,37,49.0,2.8,16,0,0.00,5.0
2018-01-01,64,35,49.5,3.3,15,0,0.00,5.0
2018-01-02,62,42,52.0,5.8,13,0,0.00,5.0
2018-01-03,56,44,50.0,3.8,15,0,0.28,5.0
2018-01-04,68,46,57.0,10.8,8,0,0.03,5.0
2018-01-05,65,48,56.5,10.3,8,0,0.04,5.0
2018-01-06,60,44,52.0,5.8,13,0,0.03,5.0
2018-01-07,53,38,45.5,-0.7,19,0,0.00,5.0
2018-01-08,56,48,52.0,5.8,13,0,1.60,5.0
2018-01-09,59,51,55.0,8.7,10,0,0.51,5.0
2018-01-10,57,45,51.0,4.7,14,0,0.00,5.0
2018-01-11,63,45,54.0,7.7,11,0,0.00,5.0
2018-01-12,58,43,50.5,4.2,14,0,0.00,5.0
2018-01-13,51,44,47.5,1.1,17,0,0.00,5.0
2018-01-14,54,46,50.0,3.6,15,0,0.00,5.0
2018-01-15,62,42,52.0,5.5,13,0,0.00,5.0
2018-01-16,61,50,55.5,9.0,9,0,0.001,5.0
2018-01-17,59,47,53.0,6.4,12,0,0.00,5.0
2018-01-18,65,47,56.0,9.4,9,0,0.19,5.0
2018-01-19,56,39,47.5,0.8,17,0,0.04,5.0
2018-01-20,57,30,43.5,-3.2,21,0,0.00,5.0
2018-01-21,57,31,44.0,-2.8,21,0,0.001,5.0
2018-01-22,57,48,52.5,5.6,12,0,0.09,5.0
2018-01-23,58,40,49.0,2.0,16,0,0.00,5.0
2018-01-24,60,35,47.5,0.4,17,0,0.30,5.0
2018-01-25,55,38,46.5,-0.7,18,0,0.14,5.0
2018-01-26,57,37,47.0,-0.3,18,0,0.01,5.0
2018-01-27,63,34,48.5,1.1,16,0,0.00,5.0
2018-01-28,65,43,54.0,6.5,11,0,0.00,5.0
2018-01-29,59,40,49.5,1.9,15,0,0.00,5.0
2018-01-30,69,40,54.5,6.7,10,0,0.00,5.0
2018-01-31,70,38,54.0,6.1,11,0,0.00,5.0
2018-02-01,74,42,58.0,9.9,7,0,0.00,5.0
2018-02-02,75,43,59.0,10.8,6,0,0.00,5.0
2018-02-03,74,45,59.5,11.1,5,0,0.00,5.0
2018-02-04,73,45,59.0,10.5,6,0,0.00,5.0
2018-02-05,76,42,59.0,10.3,6,0,0.00,5.0
2018-02-06,74,46,60.0,11.1,5,0,0.00,5.0
2018-02-07,71,41,56.0,7.0,9,0,0.00,5.0
2018-02-08,75,39,57.0,7.8,8,0,0.00,5.0
2018-02-09,78,40,59.0,9.6,6,0,0.00,5.0
2018-02-10,71,42,56.5,6.9,8,0,0.00,5.0
2018-02-11,61,38,49.5,-0.3,15,0,0.00,5.0
2018-02-12,59,38,48.5,-1.5,16,0,0.00,5.0
2018-02-13,65,36,50.5,0.3,14,0,0.00,5.0
2018-02-14,63,33,48.0,-2.3,17,0,0.00,5.0
2018-02-15,63,36,49.5,-1.0,15,0,0.00,5.0
2018-02-16,68,30,49.0,-1.7,16,0,0.00,5.0
2018-02-17,71,34,52.5,1.6,12,0,0.00,5.0
2018-02-18,57,39,48.0,-3.1,17,0,0.00,5.0
2018-02-19,52,30,41.0,-10.3,24,0,0.00,5.0
2018-02-20,54,26,40.0,-11.4,25,0,0.00,5.0
2018-02-21,55,31,43.0,-8.6,22,0,0.00,5.0
2018-02-22,54,34,44.0,-7.8,21,0,0.01,5.0
2018-02-23,53,27,40.0,-11.9,25,0,0.00,5.0
2018-02-24,57,26,41.5,-10.6,23,0,0.00,5.0
2018-02-25,62,29,45.5,-6.7,19,0,0.00,5.0
2018-02-26,53,39,46.0,-6.3,19,0,0.44,5.0
2018-02-27,57,33,45.0,-7.5,20,0,0.001,5.0
2018-02-28,56,29,42.5,-10.1,22,0,0.03,5.0
2018-03-01,58,45,51.5,-1.2,13,0,0.76,5.0
2018-03-02,55,38,46.5,-6.3,18,0,0.34,5.0
2018-03-03,52,35,43.5,-9.4,21,0,0.12,5.0
2018-03-04,56,34,45.0,-8.0,20,0,0.01,5.0
2018-03-05,58,31,44.5,-8.6,20,0,0.00,5.0
2018-03-06,63,35,49.0,-4.2,16,0,0.00,5.0
2018-03-07,72,44,58.0,4.8,7,0,0.00,5.0
2018-03-08,70,50,60.0,6.7,5,0,0.05,5.0
2018-03-09,67,45,56.0,2.7,9,0,0.00,5.0
2018-03-10,59,45,52.0,-1.4,13,0,0.00,5.0
2018-03-11,68,39,53.5,0.1,11,0,0.00,5.0
2018-03-12,73,45,59.0,5.5,6,0,0.12,5.0
2018-03-13,61,48,54.5,1.0,10,0,0.34,5.0
2018-03-14,54,44,49.0,-4.5,16,0,0.17,5.0
2018-03-15,56,37,46.5,-7.0,18,0,0.07,5.0
2018-03-16,54,44,49.0,-4.6,16,0,0.37,5.0
2018-03-17,53,35,44.0,-9.6,21,0,0.55,5.0
2018-03-18,56,32,44.0,-9.6,21,0,0.00,5.0
2018-03-19,62,33,47.5,-6.1,17,0,0.00,5.0
2018-03-20,54,50,52.0,-1.6,13,0,0.26,5.0
2018-03-21,68,51,59.5,5.8,5,0,0.07,5.0
2018-03-22,63,43,53.0,-0.7,12,0,0.65,5.0
2018-03-23,59,37,48.0,-5.7,17,0,0.00,5.0
2018-03-24,56,44,50.0,-3.7,15,0,0.06,5.0
2018-03-25,58,35,46.5,-7.3,18,0,0.00,5.0
2018-03-26,65,33,49.0,-4.8,16,0,0.00,5.0
2018-03-27,73,38,55.5,1.6,9,0,0.00,5.0
2018-03-28,77,43,60.0,6.1,5,0,0.00,5.0
2018-03-29,81,46,63.5,9.5,1,0,0.00,5.0
2018-03-30,82,47,64.5,10.4,0,0,0.00,5.0
2018-03-31,80,46,63.0,8.9,2,0,0.00,5.0
2018-04-01,75,42,58.5,4.3,6,0,0.00,5.0
2018-04-02,72,48,60.0,5.7,5,0,0.00,5.0
2018-04-03,75,41,58.0,3.6,7,0,0.00,5.0
2018-04-04,72,48,60.0,5.5,5,0,0.00,5.0
2018-04-05,64,49,56.5,1.8,8,0,0.07,5.0
2018-04-06,63,54,58.5,3.7,6,0,0.68,5.0
2018-04-07,66,49,57.5,2.6,7,0,0.41,5.0
2018-04-08,67,46,56.5,1.4,8,0,0.00,5.0
2018-04-09,75,43,59.0,3.8,6,0,0.00,5.0
2018-04-10,68,50,59.0,3.6,6,0,0.00,5.0
2018-04-11,64,44,54.0,-1.6,11,0,0.14,5.0
2018-04-12,60,39,49.5,-6.3,15,0,0.001,5.0
2018-04-13,71,38,54.5,-1.5,10,0,0.00,5.0
2018-04-14,76,44,60.0,3.8,5,0,0.00,5.0
2018-04-15,65,47,56.0,-0.4,9,0,0.10,5.0
2018-04-16,54,41,47.5,-9.1,17,0,0.21,5.0
2018-04-17,63,36,49.5,-7.3,15,0,0.00,5.0
2018-04-18,60,42,51.0,-6.0,14,0,0.00,5.0
2018-04-19,67,37,52.0,-5.2,13,0,0.00,5.0
2018-04-20,77,42,59.5,2.0,5,0,0.00,5.0
2018-04-21,82,43,62.5,4.8,2,0,0.00,5.0
2018-04-22,84,48,66.0,8.1,0,1,0.00,5.0
2018-04-23,85,51,68.0,9.9,0,3,0.00,5.0
2018-04-24,78,50,64.0,5.6,1,0,0.00,5.0
2018-04-25,75,49,62.0,3.4,3,0,0.00,5.0
2018-04-26,69,49,59.0,0.2,6,0,0.00,5.0
2018-04-27,67,51,59.0,0.0,6,0,0.00,5.0
2018-04-28,64,49,56.5,-2.8,8,0,0.001,5.0
2018-04-29,65,49,57.0,-2.5,8,0,0.00,5.0
2018-04-30,64,47,55.5,-4.2,9,0,0.00,5.0
2018-05-01,72,45,58.5,-1.4,6,0,0.00,5.0
2018-05-02,73,46,59.5,-0.6,5,0,0.00,5.0
2018-05-03,72,49,60.5,0.2,4,0,0.00,5.0
2018-05-04,83,47,65.0,4.5,0,0,0.00,5.0
2018-05-05,76,49,62.5,1.8,2,0,0.00,5.0
2018-05-06,68,48,58.0,-2.9,7,0,0.00,5.0
2018-05-07,81,48,64.5,3.4,0,0,0.00,5.0
2018-05-08,79,50,64.5,3.3,0,0,0.00,5.0
2018-05-09,72,53,62.5,1.1,2,0,0.00,5.0
2018-05-10,75,49,62.0,0.4,3,0,0.00,5.0
2018-05-11,80,48,64.0,2.3,1,0,0.00,5.0
2018-05-12,79,53,66.0,4.1,0,1,0.00,5.0
2018-05-13,71,51,61.0,-1.0,4,0,0.00,5.0
2018-05-14,67,50,58.5,-3.7,6,0,0.00,5.0
2018-05-15,68,54,61.0,-1.3,4,0,0.00,5.0
2018-05-16,68,52,60.0,-2.5,5,0,0.00,5.0
2018-05-17,72,51,61.5,-1.1,3,0,0.00,5.0
2018-05-18,71,51,61.0,-1.7,4,0,0.00,5.0
2018-05-19,65,51,58.0,-4.8,7,0,0.00,5.0
2018-05-20,64,52,58.0,-5.0,7,0,0.00,5.0
2018-05-21,75,51,63.0,-0.1,2,0,0.00,5.0
2018-05-22,66,53,59.5,-3.7,5,0,0.00,5.0
2018-05-23,66,53,59.5,-3.9,5,0,0.00,5.0
2018-05-24,66,52,59.0,-4.5,6,0,0.00,5.0
2018-05-25,65,52,58.5,-5.1,6,0,0.001,5.0
2018-05-26,70,51,60.5,-3.2,4,0,0.00,5.0
2018-05-27,84,47,65.5,1.6,0,1,0.00,5.0
2018-05-28,95,54,74.5,10.5,0,10,0.00,5.0
2018-05-29,93,54,73.5,9.3,0,9,0.00,5.0
2018-05-30,69,50,59.5,-4.8,5,0,0.00,5.0
2018-05-31,64,48,56.0,-8.5,9,0,0.00,5.0
2018-06-01,83,46,64.5,-0.1,0,0,0.00,5.0
2018-06-02,96,53,74.5,9.7,0,10,0.00,5.0
2018-06-03,98,58,78.0,13.0,0,13,0.00,5.0
2018-06-04,82,52,67.0,1.9,0,2,0.00,5.0
2018-06-05,74,50,62.0,-3.3,3,0,0.00,5.0
2018-06-06,68,50,59.0,-6.5,6,0,0.00,5.0
2018-06-07,72,52,62.0,-3.7,3,0,0.00,5.0
2018-06-08,83,50,66.5,0.6,0,2,0.00,5.0
2018-06-09,71,53,62.0,-4.1,3,0,0.00,5.0
2018-06-10,77,46,61.5,-4.8,3,0,0.00,5.0
2018-06-11,87,50,68.5,2.0,0,4,0.00,5.0
2018-06-12,96,56,76.0,9.3,0,11,0.00,5.0
2018-06-13,93,54,73.5,6.5,0,9,0.00,5.0
2018-06-14,85,54,69.5,2.3,0,5,0.00,5.0
2018-06-15,77,53,65.0,-2.4,0,0,0.00,5.0
2018-06-16,78,50,64.0,-3.6,1,0,0.00,5.0
2018-06-17,0,54,0,0,0,0,0.00,5.0
2018-06-18,83,60,71.5,3.4,0,7,0.00,5.0
2018-06-19,87,54,70.5,2.1,0,6,0.00,5.0
2018-06-20,81,52,66.5,-2.1,0,2,0.00,5.0
2018-06-21,88,50,69.0,0.2,0,4,0.00,5.0
2018-06-22,99,54,76.5,7.4,0,12,0.00,5.0
2018-06-23,102,61,81.5,12.2,0,17,0.00,5.0
2018-06-24,87,59,73.0,3.5,0,8,0.00,5.0
2018-06-25,83,57,70.0,0.3,0,5,0.00,5.0
2018-06-26,87,53,70.0,0.0,0,5,0.00,5.0
2018-06-27,78,54,66.0,-4.2,0,1,0.00,5.0
2018-06-28,79,53,66.0,-4.4,0,1,0.00,5.0
2018-06-29,91,53,72.0,1.4,0,7,0.00,5.0
2018-06-30,98,57,77.5,6.7,0,13,0.00,5.0
2018-07-01,89,58,73.5,2.5,0,9,0.00,5.0
2018-07-02,79,57,68.0,-3.2,0,3,0.00,5.0
2018-07-03,81,54,67.5,-3.8,0,3,0.00,5.0
2018-07-04,77,54,65.5,-6.0,0,1,0.00,5.0
2018-07-05,89,54,71.5,-0.1,0,7,0.00,5.0
2018-07-06,96,64,80.0,8.2,0,15,0.00,5.0
2018-07-07,94,60,77.0,5.1,0,12,0.00,5.0
2018-07-08,92,59,75.5,3.5,0,11,0.00,5.0
2018-07-09,96,56,76.0,3.9,0,11,0.00,5.0
2018-07-10,94,58,76.0,3.8,0,11,0.00,5.0
2018-07-11,95,55,75.0,2.7,0,10,0.00,5.0
2018-07-12,93,60,76.5,4.1,0,12,0.00,5.0
2018-07-13,93,66,79.5,7.0,0,15,0.00,5.0
2018-07-14,88,58,73.0,0.4,0,8,0.00,5.0
2018-07-15,87,55,71.0,-1.6,0,6,0.00,5.0
2018-07-16,93,56,74.5,1.8,0,10,0.00,5.0
2018-07-17,96,56,76.0,3.3,0,11,0.00,5.0
2018-07-18,96,58,77.0,4.3,0,12,0.00,5.0
2018-07-19,98,60,79.0,6.2,0,14,0.00,5.0
2018-07-20,94,61,77.5,4.7,0,13,0.00,5.0
2018-07-21,89,62,75.5,2.7,0,11,0.00,5.0
2018-07-22,89,60,74.5,1.7,0,10,0.00,5.0
2018-07-23,93,59,76.0,3.2,0,11,0.00,5.0
2018-07-24,95,57,76.0,3.2,0,11,0.00,5.0
2018-07-25,99,60,79.5,6.7,0,15,0.00,5.0
2018-07-26,92,57,74.5,1.7,0,10,0.00,5.0
2018-07-27,87,55,71.0,-1.7,0,6,0.00,5.0
2018-07-28,93,55,74.0,1.3,0,9,0.00,5.0
2018-07-29,87,55,71.0,-1.7,0,6,0.00,5.0
2018-07-30,92,56,74.0,1.3,0,9,0.00,5.0
2018-07-31,90,56,73.0,0.3,0,8,0.00,5.0
2018-08-01,88,55,71.5,-1.1,0,7,0.00,5.0
2018-08-02,87,54,70.5,-2.1,0,6,0.00,5.0
2018-08-03,95,54,74.5,1.9,0,10,0.00,5.0
2018-08-04,95,59,77.0,4.4,0,12,0.00,5.0
2018-08-05,90,56,73.0,0.5,0,8,0.00,5.0
2018-08-06,96,57,76.5,4.0,0,12,0.00,5.0
2018-08-07,86,58,72.0,-0.5,0,7,0.00,5.0
2018-08-08,93,55,74.0,1.5,0,9,0.00,5.0
2018-08-09,100,57,78.5,6.0,0,14,0.00,5.0
2018-08-10,98,60,79.0,6.6,0,14,0.00,5.0
2018-08-11,93,63,78.0,5.6,0,13,0.00,5.0
2018-08-12,94,58,76.0,3.6,0,11,0.00,5.0
2018-08-13,82,57,69.5,-2.9,0,5,0.00,5.0
2018-08-14,75,57,66.0,-6.4,0,1,0.00,5.0
2018-08-15,77,58,67.5,-4.9,0,3,0.00,5.0
2018-08-16,86,58,72.0,-0.4,0,7,0.00,5.0
2018-08-17,96,57,76.5,4.1,0,12,0.00,5.0
2018-08-18,99,57,78.0,5.7,0,13,0.00,5.0
2018-08-19,93,56,74.5,2.2,0,10,0.00,5.0
2018-08-20,82,55,68.5,-3.8,0,4,0.00,5.0
2018-08-21,73,57,65.0,-7.3,0,0,0.00,5.0
2018-08-22,79,58,68.5,-3.8,0,4,0.00,5.0
2018-08-23,76,58,67.0,-5.3,0,2,0.00,5.0
2018-08-24,79,56,67.5,-4.7,0,3,0.00,5.0
2018-08-25,85,54,69.5,-2.7,0,5,0.00,5.0
2018-08-26,82,52,67.0,-5.2,0,2,0.00,5.0
2018-08-27,78,56,67.0,-5.2,0,2,0.00,5.0
2018-08-28,75,57,66.0,-6.1,0,1,0.00,5.0
2018-08-29,79,53,66.0,-6.1,0,1,0.00,5.0
2018-08-30,75,58,66.5,-5.5,0,2,0.00,5.0
2018-08-31,84,57,70.5,-1.5,0,6,0.00,5.0
2018-09-01,85,54,69.5,-2.4,0,5,0.00,5.0
2018-09-02,92,54,73.0,1.2,0,8,0.00,5.0
2018-09-03,86,54,70.0,-1.7,0,5,0.00,5.0
2018-09-04,90,56,73.0,1.3,0,8,0.00,5.0
2018-09-05,81,55,68.0,-3.6,0,3,0.00,5.0
2018-09-06,86,55,70.5,-1.0,0,6,0.00,5.0
2018-09-07,95,54,74.5,3.1,0,10,0.00,5.0
2018-09-08,91,54,72.5,1.3,0,8,0.00,5.0
2018-09-09,92,51,71.5,0.4,0,7,0.00,5.0
2018-09-10,91,52,71.5,0.5,0,7,0.00,5.0
2018-09-11,86,55,70.5,-0.4,0,6,0.00,5.0
2018-09-12,76,51,63.5,-7.2,1,0,0.00,5.0
2018-09-13,75,56,65.5,-5.1,0,1,0.00,5.0
2018-09-14,80,49,64.5,-5.9,0,0,0.00,5.0
2018-09-15,73,54,63.5,-6.7,1,0,0.00,5.0
2018-09-16,77,48,62.5,-7.6,2,0,0.00,5.0
2018-09-17,77,49,63.0,-6.9,2,0,0.00,5.0
2018-09-18,79,49,64.0,-5.7,1,0,0.00,5.0
2018-09-19,86,48,67.0,-2.5,0,2,0.00,5.0
2018-09-20,92,49,70.5,1.2,0,6,0.00,5.0
2018-09-21,92,53,72.5,3.4,0,8,0.00,5.0
2018-09-22,90,52,71.0,2.1,0,6,0.00,5.0
2018-09-23,86,51,68.5,-0.2,0,4,0.00,5.0
2018-09-24,92,48,70.0,1.6,0,5,0.00,5.0
2018-09-25,93,50,71.5,3.3,0,7,0.00,5.0
2018-09-26,96,53,74.5,6.5,0,10,0.00,5.0
2018-09-27,92,55,73.5,5.7,0,9,0.00,5.0
2018-09-28,71,55,63.0,-4.5,2,0,0.00,5.0
2018-09-29,75,56,65.5,-1.8,0,1,0.00,5.0
2018-09-30,79,54,66.5,-0.6,0,2,0.001,5.0
5/1/06,77,49,63,5,2,0,0,6.0
5/2/06,75,48,61.5,3.4,3,0,0,6.0
5/3/06,75,48,61.5,3.3,3,0,0,6.0
5/4/06,62,51,56.5,-1.8,8,0,0,6.0
5/5/06,65,52,58.5,0.1,6,0,0,6.0
5/6/06,58,49,53.5,-5,11,0,0,6.0
5/7/06,66,50,58,-0.6,7,0,0,6.0
5/8/06,71,50,60.5,1.8,4,0,0,6.0
5/9/06,77,48,62.5,3.7,2,0,0,6.0
5/10/06,77,49,63,4.1,2,0,0,6.0
5/11/06,85,50,67.5,8.5,0,3,0,6.0
5/12/06,72,49,60.5,1.4,4,0,0,6.0
5/13/06,73,47,60,0.8,5,0,0,6.0
5/14/06,73,49,61,1.7,4,0,0,6.0
5/15/06,90,60,75,15.6,0,10,0,6.0
5/16/06,71,53,62,2.5,3,0,0,6.0
5/17/06,72,51,61.5,1.9,3,0,0,6.0
5/18/06,67,50,58.5,-1.2,6,0,0,6.0
5/19/06,70,50,60,0.2,5,0,0.24,6.0
5/20/06,62,49,55.5,-4.4,9,0,0,6.0
5/21/06,70,56,63,2.9,2,0,0.26,6.0
5/22/06,68,51,59.5,-0.7,5,0,0,6.0
5/23/06,71,55,63,2.7,2,0,0,6.0
5/24/06,73,55,64,3.6,1,0,0.02,6.0
5/25/06,73,50,61.5,1,3,0,0,6.0
5/26/06,72,51,61.5,0.9,3,0,0,6.0
5/27/06,69,47,58,-2.7,7,0,0,6.0
5/28/06,70,47,58.5,-2.3,6,0,0,6.0
5/29/06,73,47,60,-0.9,5,0,0,6.0
5/30/06,73,49,61,0,4,0,0,6.0
5/31/06,75,53,64,2.9,1,0,0,6.0
6/1/06,72,54,63,1.8,2,0,0,6.0
6/2/06,75,55,65,3.7,0,0,0,6.0
6/3/06,77,55,66,4.6,0,1,0,6.0
6/4/06,80,58,69,7.5,0,4,0,6.0
6/5/06,76,55,65.5,3.9,0,1,0,6.0
6/6/06,76,53,64.5,2.8,0,0,0,6.0
6/7/06,72,52,62,0.2,3,0,0,6.0
6/8/06,79,52,65.5,3.6,0,1,0,6.0
6/9/06,73,52,62.5,0.5,2,0,0,6.0
6/10/06,70,52,61,-1.1,4,0,0,6.0
6/11/06,63,52,57.5,-4.7,7,0,0,6.0
6/12/06,0,55,0,0,0,0,0,6.0
6/13/06,66,54,60,-2.4,5,0,0,6.0
6/14/06,69,50,59.5,-3,5,0,0,6.0
6/15/06,72,51,61.5,-1,3,0,0,6.0
6/16/06,77,56,66.5,3.9,0,2,0,6.0
6/17/06,89,55,72,9.3,0,7,0,6.0
6/18/06,86,52,69,6.3,0,4,0,6.0
6/19/06,79,50,64.5,1.7,0,0,0,6.0
6/20/06,76,51,63.5,0.6,1,0,0,6.0
6/21/06,0,54,0,0,0,0,0,6.0
6/22/06,93,62,77.5,14.5,0,13,0,6.0
6/23/06,90,53,71.5,8.5,0,7,0,6.0
6/24/06,73,53,63,-0.1,2,0,0,6.0
6/25/06,71,55,63,-0.1,2,0,0,6.0
6/26/06,75,55,65,1.8,0,0,0,6.0
6/27/06,82,55,68.5,5.3,0,4,0,6.0
6/28/06,69,57,63,-0.2,2,0,0,6.0
6/29/06,73,55,64,0.7,1,0,0,6.0
6/30/06,75,55,65,1.7,0,0,0,6.0
7/1/06,70,53,61.5,-1.8,3,0,0,6.0
7/2/06,72,52,62,-1.3,3,0,0,6.0
7/3/06,74,51,62.5,-0.8,2,0,0,6.0
7/4/06,74,52,63,-0.4,2,0,0,6.0
7/5/06,75,52,63.5,0.1,1,0,0,6.0
7/6/06,74,52,63,-0.4,2,0,0,6.0
7/7/06,78,49,63.5,0.1,1,0,0,6.0
7/8/06,84,53,68.5,5.1,0,4,0,6.0
7/9/06,84,52,68,4.6,0,3,0,6.0
7/10/06,74,53,63.5,0.1,1,0,0,6.0
7/11/06,75,52,63.5,0.1,1,0,0,6.0
7/12/06,73,53,63,-0.4,2,0,0,6.0
7/13/06,76,55,65.5,2.1,0,1,0,6.0
7/14/06,81,54,67.5,4.1,0,3,0,6.0
7/15/06,76,54,65,1.6,0,0,0,6.0
7/16/06,74,52,63,-0.4,2,0,0,6.0
7/17/06,79,52,65.5,2.1,0,1,0,6.0
7/18/06,84,55,69.5,6.1,0,5,0,6.0
7/19/06,79,59,69,5.5,0,4,0,6.0
7/20/06,81,57,69,5.5,0,4,0,6.0
7/21/06,81,59,70,6.5,0,5,0,6.0
7/22/06,84,62,73,9.5,0,8,0,6.0
7/23/06,99,62,80.5,17,0,16,0,6.0
7/24/06,90,57,73.5,10,0,9,0,6.0
7/25/06,88,57,72.5,9,0,8,0,6.0
7/26/06,84,57,70.5,7,0,6,0,6.0
7/27/06,72,55,63.5,-0.1,1,0,0,6.0
7/28/06,72,55,63.5,-0.1,1,0,0,6.0
7/29/06,65,56,60.5,-3.1,4,0,0,6.0
7/30/06,68,56,62,-1.6,3,0,0,6.0
7/31/06,78,55,66.5,2.9,0,2,0,6.0
8/1/06,78,54,66,2.3,0,1,0,6.0
8/2/06,75,53,64,0.3,1,0,0,6.0
8/3/06,72,53,62.5,-1.2,2,0,0,6.0
8/4/06,74,54,64,0.2,1,0,0,6.0
8/5/06,71,55,63,-0.8,2,0,0,6.0
8/6/06,75,54,64.5,0.7,0,0,0,6.0
8/7/06,74,55,64.5,0.6,0,0,0,6.0
8/8/06,73,56,64.5,0.6,0,0,0,6.0
8/9/06,82,58,70,6.1,0,5,0,6.0
8/10/06,92,56,74,10,0,9,0,6.0
8/11/06,75,54,64.5,0.5,0,0,0,6.0
8/12/06,74,55,64.5,0.5,0,0,0,6.0
8/13/06,73,53,63,-1.1,2,0,0,6.0
8/14/06,70,56,63,-1.1,2,0,0,6.0
8/15/06,71,54,62.5,-1.6,2,0,0,6.0
8/16/06,67,54,60.5,-3.6,4,0,0,6.0
8/17/06,72,50,61,-3.2,4,0,0,6.0
8/18/06,74,52,63,-1.2,2,0,0,6.0
8/19/06,71,52,61.5,-2.7,3,0,0,6.0
8/20/06,69,52,60.5,-3.7,4,0,0,6.0
8/21/06,66,53,59.5,-4.8,5,0,0,6.0
8/22/06,69,50,59.5,-4.8,5,0,0,6.0
8/23/06,73,53,63,-1.3,2,0,0,6.0
8/24/06,72,51,61.5,-2.8,3,0,0,6.0
8/25/06,70,53,61.5,-2.8,3,0,0,6.0
8/26/06,70,55,62.5,-1.9,2,0,0,6.0
8/27/06,70,52,61,-3.4,4,0,0,6.0
8/28/06,73,51,62,-2.4,3,0,0,6.0
8/29/06,71,52,61.5,-2.9,3,0,0,6.0
8/30/06,68,52,60,-4.4,5,0,0,6.0
8/31/06,80,51,65.5,1.1,0,1,0,6.0
9/1/06,79,53,66,1.6,0,1,0,6.0
9/2/06,72,52,62,-2.4,3,0,0,6.0
9/3/06,70,51,60.5,-3.9,4,0,0,6.0
9/4/06,68,52,60,-4.4,5,0,0,6.0
9/5/06,72,51,61.5,-2.8,3,0,0,6.0
9/6/06,77,51,64,-0.3,1,0,0,6.0
9/7/06,72,50,61,-3.3,4,0,0,6.0
9/8/06,70,52,61,-3.3,4,0,0,6.0
9/9/06,63,52,57.5,-6.8,7,0,0,6.0
9/10/06,63,51,57,-7.3,8,0,0,6.0
9/11/06,72,49,60.5,-3.8,4,0,0,6.0
9/12/06,85,51,68,3.8,0,3,0,6.0
9/13/06,88,52,70,5.8,0,5,0,6.0
9/14/06,70,51,60.5,-3.7,4,0,0,6.0
9/15/06,67,46,56.5,-7.7,8,0,0,6.0
9/16/06,72,47,59.5,-4.6,5,0,0,6.0
9/17/06,77,51,64,-0.1,1,0,0,6.0
9/18/06,84,52,68,3.9,0,3,0,6.0
9/19/06,82,52,67,2.9,0,2,0,6.0
9/20/06,75,50,62.5,-1.5,2,0,0,6.0
9/21/06,84,53,68.5,4.5,0,4,0,6.0
9/22/06,80,54,67,3,0,2,0,6.0
9/23/06,85,52,68.5,4.6,0,4,0,6.0
9/24/06,77,51,64,0.1,1,0,0,6.0
9/25/06,78,48,63,-0.9,2,0,0,6.0
9/26/06,89,51,70,6.2,0,5,0,6.0
9/27/06,67,53,60,-3.8,5,0,0,6.0
9/28/06,69,49,59,-4.7,6,0,0,6.0
9/29/06,64,50,57,-6.7,8,0,0,6.0
9/30/06,66,52,59,-4.6,6,0,0,6.0
10/1/06,64,49,56.5,-7.1,8,0,0,6.0
10/2/06,66,49,57.5,-6,7,0,0,6.0
10/3/06,70,48,59,-4.5,6,0,0,6.0
10/4/06,70,54,62,-1.4,3,0,0.09,6.0
10/5/06,66,51,58.5,-4.8,6,0,0.52,6.0
10/6/06,68,48,58,-5.3,7,0,0,6.0
10/7/06,60,49,54.5,-8.7,10,0,0,6.0
10/8/06,72,49,60.5,-2.6,4,0,0,6.0
10/9/06,81,51,66,3,0,1,0,6.0
10/10/06,77,51,64,1.1,1,0,0,6.0
10/11/06,69,48,58.5,-4.3,6,0,0,6.0
10/12/06,73,48,60.5,-2.2,4,0,0,6.0
10/13/06,68,53,60.5,-2.1,4,0,0,6.0
10/14/06,68,54,61,-1.5,4,0,0,6.0
10/15/06,66,51,58.5,-3.9,6,0,0,6.0
10/16/06,69,52,60.5,-1.8,4,0,0,6.0
10/17/06,69,47,58,-4.1,7,0,0,6.0
10/18/06,73,49,61,-1,4,0,0,6.0
10/19/06,79,49,64,2.2,1,0,0,6.0
10/20/06,80,52,66,4.3,0,1,0,6.0
10/21/06,84,54,69,7.5,0,4,0,6.0
10/22/06,85,51,68,6.7,0,3,0,6.0
10/23/06,79,46,62.5,1.3,2,0,0,6.0
10/24/06,80,50,65,4,0,0,0,6.0
10/25/06,67,45,56,-4.8,9,0,0,6.0
10/26/06,77,52,64.5,3.9,0,0,0,6.0
10/27/06,75,55,65,4.6,0,0,0,6.0
10/28/06,82,49,65.5,5.3,0,1,0,6.0
10/29/06,83,48,65.5,5.5,0,1,0,6.0
10/30/06,83,48,65.5,5.8,0,1,0,6.0
10/31/06,61,48,54.5,-5,10,0,0,6.0
11/1/06,65,45,55,-4.3,10,0,0,6.0
